old_product_id,old_title,old_total_spend,old_total_revenue,old_roas,new_product_id,new_title,match_method,match_confidence
w-lagl-n-1-p,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.44,0.00,0.00,gla_452774,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.5 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-n-1-p,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.44,0.00,0.00,gla_452775,"Yellow Lupine Wildflower Seed - Native Golden Annual - 1 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-1-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.78,0.00,0.00,gla_452773,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.25 lb, Covers 500 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-1-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.78,0.00,0.00,gla_452774,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.5 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-1-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.78,0.00,0.00,gla_452775,"Yellow Lupine Wildflower Seed - Native Golden Annual - 1 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.60,low
pb-swdpg-2.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.76,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-2.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.76,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-2.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.76,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-1-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,0.87,0.00,0.00,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-1-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,0.87,0.00,0.00,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-1-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,0.87,0.00,0.00,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-lafr4-n-0.25-lb,Fremont's Goldfields - Wildflower Seed | Nature's Seed,2.33,0.00,0.00,UNMATCHED,,none,none
w-isar-1-lb,Bladderpod - Wildflower Seed | Nature's Seed,5.05,0.00,0.00,UNMATCHED,,none,none
pb-satpg-1-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-satpg-1-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-satpg-1-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186205,Chaparral Yucca,141.63,0.00,0.00,UNMATCHED,,none,none
gla_184951,Pacific Northwest Wildfire Resistant Mix,127.11,0.00,0.00,UNMATCHED,,none,none
gla_184339,South-Atlantic Transitional Honey Bee Pasture Mix,102.16,0.00,0.00,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184339,South-Atlantic Transitional Honey Bee Pasture Mix,102.16,0.00,0.00,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184339,South-Atlantic Transitional Honey Bee Pasture Mix,102.16,0.00,0.00,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182791,Northeast Wildflower Mix,104.94,0.00,0.00,gla_446830,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182791,Northeast Wildflower Mix,104.94,0.00,0.00,gla_446831,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 1 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182791,Northeast Wildflower Mix,104.94,0.00,0.00,gla_446832,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183464,Parry Penstemon,65.51,0.00,0.00,UNMATCHED,,none,none
gla_187059,Spring Fever Wildflower Mix,52.22,0.00,0.00,UNMATCHED,,none,none
gla_184691,Indiangrass,49.66,0.00,0.00,UNMATCHED,,none,none
gla_184396,Great Lakes/New England Honey Bee Pasture Mix,132.69,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184396,Great Lakes/New England Honey Bee Pasture Mix,132.69,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184396,Great Lakes/New England Honey Bee Pasture Mix,132.69,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355985,Pretty Prairie Shortgrass Mix,44.93,0.00,0.00,gla_455945,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 10 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355985,Pretty Prairie Shortgrass Mix,44.93,0.00,0.00,gla_455946,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 20 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355985,Pretty Prairie Shortgrass Mix,44.93,0.00,0.00,gla_455947,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 5 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186588,Small Fescue,86.91,0.00,0.00,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186588,Small Fescue,86.91,0.00,0.00,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186588,Small Fescue,86.91,0.00,0.00,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355852,Prairie Dropseed,62.42,0.00,0.00,UNMATCHED,,none,none
gla_183571,Great Plains Horse Forage Mix,68.02,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183571,Great Plains Horse Forage Mix,68.02,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183571,Great Plains Horse Forage Mix,68.02,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185986,Fernleaf Biscuitroot,36.60,0.00,0.00,UNMATCHED,,none,none
gla_185305,Hairy Vetch,115.55,0.00,0.00,UNMATCHED,,none,none
gla_185934,Grain Sorghum,44.72,0.00,0.00,UNMATCHED,,none,none
gla_184840,Great Lakes/New England Pollinator Mix,162.47,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184840,Great Lakes/New England Pollinator Mix,162.47,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184840,Great Lakes/New England Pollinator Mix,162.47,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184690,Indiangrass,43.19,0.00,0.00,UNMATCHED,,none,none
gla_186080,Nasturtium,27.81,0.00,0.00,UNMATCHED,,none,none
gla_185644,Blue Wildrye,56.84,0.00,0.00,UNMATCHED,,none,none
gla_184410,Florida Tropics Honey Bee Pasture Mix,28.13,0.00,0.00,gla_445858,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184410,Florida Tropics Honey Bee Pasture Mix,28.13,0.00,0.00,gla_445859,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184410,Florida Tropics Honey Bee Pasture Mix,28.13,0.00,0.00,gla_445279,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186134,Ed Gedling Lupine,38.79,0.00,0.00,UNMATCHED,,none,none
gla_183607,Southwest Transitional Horse Forage Mix,26.94,0.00,0.00,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183607,Southwest Transitional Horse Forage Mix,26.94,0.00,0.00,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183607,Southwest Transitional Horse Forage Mix,26.94,0.00,0.00,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355940,Cudweed Sagewort,66.28,0.00,0.00,UNMATCHED,,none,none
gla_183906,Great Plains Sheep Forage Mix,119.18,0.00,0.00,gla_445286,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183906,Great Plains Sheep Forage Mix,119.18,0.00,0.00,gla_445848,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183906,Great Plains Sheep Forage Mix,119.18,0.00,0.00,gla_445847,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184291,Pacific Northwest Honey Bee Pasture Mix,65.31,0.00,0.00,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184291,Pacific Northwest Honey Bee Pasture Mix,65.31,0.00,0.00,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184291,Pacific Northwest Honey Bee Pasture Mix,65.31,0.00,0.00,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182799,Northwest Wildflower Mix,142.90,0.00,0.00,UNMATCHED,,none,none
gla_186530,Creosote Bush,32.06,0.00,0.00,UNMATCHED,,none,none
w-peea-0.25-lb,Firecracker Penstemon - Wildflower Seed | Nature's Seed,30.98,0.00,0.00,UNMATCHED,,none,none
gla_185665,Arizona Fescue,76.70,0.00,0.00,gla_452650,"Fescue Lawn Seed Bundle - Pet & Kid Safe, Drought-Resistant - 10 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185665,Arizona Fescue,76.70,0.00,0.00,gla_452651,"Fescue Lawn Seed Bundle - Pet & Kid Safe, Drought-Resistant - 25 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185665,Arizona Fescue,76.70,0.00,0.00,gla_452652,"Fescue Lawn Seed Bundle - Pet & Kid Safe, Drought-Resistant - 5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183801,Southwest Desert Goat Forage Mix,45.91,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183801,Southwest Desert Goat Forage Mix,45.91,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183801,Southwest Desert Goat Forage Mix,45.91,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184386,Southwest Transitional Honey Bee Pasture Mix,25.89,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184386,Southwest Transitional Honey Bee Pasture Mix,25.89,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184386,Southwest Transitional Honey Bee Pasture Mix,25.89,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184600,Mountain Brome,209.70,0.00,0.00,UNMATCHED,,none,none
gla_183096,Baby Snapdragon,22.15,0.00,0.00,UNMATCHED,,none,none
gla_182834,Southeast Wildflower Mix,42.22,0.00,0.00,gla_446830,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182834,Southeast Wildflower Mix,42.22,0.00,0.00,gla_446831,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 1 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182834,Southeast Wildflower Mix,42.22,0.00,0.00,gla_446832,"Annual Wildflower Seed Mix - Easy-Grow, Non-GMO Garden Blooms - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184938,Great Lakes/New England Erosion Control Mix,40.69,0.00,0.00,gla_445868,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184938,Great Lakes/New England Erosion Control Mix,40.69,0.00,0.00,gla_445867,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184938,Great Lakes/New England Erosion Control Mix,40.69,0.00,0.00,gla_445264,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186664,Deergrass,25.27,0.00,0.00,UNMATCHED,,none,none
gla_186753,Coastal Sage Scrub Mix,43.39,0.00,0.00,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186753,Coastal Sage Scrub Mix,43.39,0.00,0.00,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186753,Coastal Sage Scrub Mix,43.39,0.00,0.00,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184902,South-Atlantic Transitional Erosion Control Mix,37.85,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184902,South-Atlantic Transitional Erosion Control Mix,37.85,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184902,South-Atlantic Transitional Erosion Control Mix,37.85,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184447,Tall Wheatgrass,26.22,0.00,0.00,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184447,Tall Wheatgrass,26.22,0.00,0.00,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184447,Tall Wheatgrass,26.22,0.00,0.00,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186527,Creosote Bush,111.42,0.00,0.00,UNMATCHED,,none,none
gla_355984,Pretty Prairie Shortgrass Mix,36.78,0.00,0.00,gla_455945,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 10 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355984,Pretty Prairie Shortgrass Mix,36.78,0.00,0.00,gla_455946,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 20 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355984,Pretty Prairie Shortgrass Mix,36.78,0.00,0.00,gla_455947,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 5 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185349,Triticale,53.60,0.00,0.00,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185349,Triticale,53.60,0.00,0.00,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185349,Triticale,53.60,0.00,0.00,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185403,Am 120 Standard Mycorrhizal Inoculant,31.22,0.00,0.00,gla_445520,Mycorrhizal Inoculant AM 120 - 5 lb Root Enhancer for Lawns & Gardens | Nature's Seed,replacement_map_title,medium
gla_185412,Annual Ryegrass,30.95,0.00,0.00,gla_446610,"Perennial Ryegrass Pasture Seed - Quick-Growing Forage - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185412,Annual Ryegrass,30.95,0.00,0.00,gla_444234,"Perennial Ryegrass Pasture Seed - Quick-Growing Forage - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185412,Annual Ryegrass,30.95,0.00,0.00,gla_446612,"Perennial Ryegrass Pasture Seed - Quick-Growing Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185211,Intermountain West Big Game Food Plot Mix,47.07,0.00,0.00,gla_445868,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185211,Intermountain West Big Game Food Plot Mix,47.07,0.00,0.00,gla_445867,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185211,Intermountain West Big Game Food Plot Mix,47.07,0.00,0.00,gla_445264,"Big Game Food Plot Seed Mix - High-Protein Deer & Livestock - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355845,Praire Cord Grass,34.27,0.00,0.00,UNMATCHED,,none,none
gla_184501,Meadow Brome,55.78,0.00,0.00,UNMATCHED,,none,none
gla_186999,California Phacelia,20.46,0.00,0.00,UNMATCHED,,none,none
gla_185417,Butterfly Milkweed,32.63,0.00,0.00,UNMATCHED,,none,none
gla_355926,Teff Grass (Coated),32.43,0.00,0.00,gla_459808,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355926,Teff Grass (Coated),32.43,0.00,0.00,gla_459809,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355926,Teff Grass (Coated),32.43,0.00,0.00,gla_460753,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355880,Reed Canarygrass,39.38,0.00,0.00,UNMATCHED,,none,none
gla_183550,Southwest Desert Horse Forage Mix,82.26,0.00,0.00,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183550,Southwest Desert Horse Forage Mix,82.26,0.00,0.00,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183550,Southwest Desert Horse Forage Mix,82.26,0.00,0.00,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355628,Swamp Milkweed,16.55,0.00,0.00,UNMATCHED,,none,none
gla_355736,Arrowleaf Clover,43.16,0.00,0.00,UNMATCHED,,none,none
gla_186798,Great Plains Pig Forage Mix,27.67,0.00,0.00,gla_440359,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
